Unnamed: 0,id,name,review_count,rating,city,zip_code,state,price
10,jfqLSA2Ic9gC9BpahJLbTA,Frank Pepe Pizzeria Napoletana,2532,4,New Haven,6511,CT,$$
11,evbuOFN5X31b5J8EfKpA4A,116 Crown,300,4,New Haven,6510,CT,$$$
12,W02LNS4mKn-ZWheTQQJjkA,Olives and Oil,259,4,New Haven,6510,CT,$$
14,oAiHEXQOjPwqbUtS_ojWeg,Bear's Smokehouse - New Haven,121,4,New Haven,6513,CT,$$
15,J-M0MZXfhGRpRkFSk_6jwA,Consiglio's Restaurant,120,4,New Haven,6511,CT,$$
16,Ls4temjIDEF9cpkwmp74wA,Kuro Shiro,115,4.5,New Haven,6510,CT,$$
17,Q94YOvfiI4lViUGCLxMxsw,Zinc New Haven,330,4,New Haven,6510,CT,$$$
18,luvWgyoB3cUeC_CEeNEAwA,Prime 16,711,4,New Haven,6510,CT,$$
19,AbSck6wtp-3zWvmsacAKSw,Olea,130,4,New Haven,6510,CT,$$$
23,YzFOUdiqUuyhgwLnmQIicQ,Mecha Noodle Bar,564,4,New Haven,6511,CT,$$
25,mibVcv2Uh_1wMR0n6s1ouQ,Te Amo Tequila Bar & Tacos,153,4,New Haven,6510,CT,$$
26,FD4tjXkL9zdw6XeTLAbdAg,Steamed,59,4,New Haven,6510,CT,$$
27,PALv_Nhg1TyVXNCQB6vnoA,Brazi's Italian Restaurant,128,3.5,New Haven,6511,CT,$$
28,#NAME?,Basta Trattoria,130,4,New Haven,6510,CT,$$
29,S4JSdLYdFP7ermQ-MOACYw,Skappo,167,4.5,New Haven,6510,CT,$$
30,s2NSLq8to2LtgB0CgXzHjg,New Haven Taste of China,153,4,New Haven,6510,CT,$$
31,wErUraefWOu8p2-G6C5p2g,Sherkaan Indian Street Food,101,4.5,New Haven,6511,CT,$$
32,oZDBxqOTu94pNzZm7vUU2Q,Da Legna,726,4,New Haven,6511,CT,$$
33,0DNfyPjZCzd13qzJ8pdLug,Kevin's Seafood,29,4.5,New Haven,6519,CT,$$
34,EBs6gU-p1PMqFaTmT_o8og,Midpoint Istanbul Fine Dining,77,4.5,New Haven,6510,CT,$$
35,wl6UgyQ94qM7PMDqp_hA6Q,Three Sheets,101,4,New Haven,6511,CT,$$
36,H8HodaTKEKlgzJ_v3MM5lw,Olmo,72,4,New Haven,6510,CT,$$
37,3chIS-Ltm3vWkQlcCFtYxg,Pho Ketkeo,131,4,New Haven,6510,CT,$$
38,8v6xxWCpNOv7bEsNRQSNqw,Hunan House,81,3.5,New Haven,6510,CT,$$
39,gWh0SE8ZxmGSyMIJixBpmg,House of Naan Indian Kitchen and Bar,233,4.5,New Haven,6511,CT,$$
40,PbxaxxpB5wjpD0muHkkt9Q,Pitaziki Mediterranean Grill,335,4.5,New Haven,6510,CT,$
41,#NAME?,Tarry Lodge,254,4,New Haven,6511,CT,$$
43,6yByF3O6fpSjclYTq2Ttvw,Ordinary,229,4,New Haven,6511,CT,$$
45,WH9RT73x1nQj90zrUwJEpQ,Oak Haven Table & Bar,315,4,New Haven,6511,CT,$$
46,gFUK-7-dokN081wGo1lMbg,Atelier Florian,179,4,New Haven,6511,CT,$$$
47,DjV-CoqUoul8IatvhTv05g,Koon Thai Restaurant,124,4,New Haven,6510,CT,$$
49,3rXy_SewII4vQeq6_0lthQ,Mezcal,349,4,New Haven,6520,CT,$$
2,H8HodaTKEKlgzJ_v3MM5lw,Olmo,72,4,New Haven,6510,CT,$$
3,FD4tjXkL9zdw6XeTLAbdAg,Steamed,59,4,New Haven,6510,CT,$$
5,oZDBxqOTu94pNzZm7vUU2Q,Da Legna,726,4,New Haven,6511,CT,$$
6,wErUraefWOu8p2-G6C5p2g,Sherkaan Indian Street Food,101,4.5,New Haven,6511,CT,$$
7,qxPTfJp-Lx1I_CcEM0H5Ig,Elm City Social,367,4,New Haven,6510,CT,$$
9,WH9RT73x1nQj90zrUwJEpQ,Oak Haven Table & Bar,315,4,New Haven,6511,CT,$$
10,oAiHEXQOjPwqbUtS_ojWeg,Bear's Smokehouse - New Haven,121,4,New Haven,6513,CT,$$
11,CP_IN_SbHWCvcD5zYxbP0A,Modern Apizza,1109,4,New Haven,6511,CT,$$
13,vp-ppxR_kICnaw6CHBz8DA,Soul de Cuba Cafe,431,4,New Haven,6511,CT,$$
14,JH7GsGhpUHgLLMMqLH4xTQ,August,135,4.5,New Haven,6511,CT,$$
15,Q94YOvfiI4lViUGCLxMxsw,Zinc New Haven,330,4,New Haven,6510,CT,$$$
16,k2kbZ8f8VIpXdIv9NierGw,Barcelona - New Haven,625,4,New Haven,6510,CT,$$
17,wl6UgyQ94qM7PMDqp_hA6Q,Three Sheets,101,4,New Haven,6511,CT,$$
19,In0guBRWr2Bx4cGbNfS5MA,BAR,1093,4,New Haven,6511,CT,$$
20,3rXy_SewII4vQeq6_0lthQ,Mezcal,349,4,New Haven,6520,CT,$$
23,luvWgyoB3cUeC_CEeNEAwA,Prime 16,711,4,New Haven,6510,CT,$$
24,9pKDBd-PihtiY_bUV8F69Q,NOLO,89,4,New Haven,6511,CT,$$
26,s2NSLq8to2LtgB0CgXzHjg,New Haven Taste of China,153,4,New Haven,6510,CT,$$
27,EmxSFIbpIypPV3if0vw6hg,Next Door,87,4.5,New Haven,6511,CT,$$
28,Ls4temjIDEF9cpkwmp74wA,Kuro Shiro,115,4.5,New Haven,6510,CT,$$
29,#NAME?,Tarry Lodge,254,4,New Haven,6511,CT,$$
30,QyxrNyv7qBg40HNV2xdqPg,Oriental Pantry,54,4.5,New Haven,6511,CT,$
31,hj3lUGoxpIWVxXX9Qmr55A,Zeneli Pizzeria & Cucina Napoletana,90,5,New Haven,6511,CT,$$
32,gS6S6kX2cu03b_S9YCcc2g,Goodfellas Restaurant,324,4,New Haven,6511,CT,$$$
33,cfTAT5wEruagBuQQD80Pog,L'Orcio,205,4,New Haven,6511,CT,$$$
35,J-M0MZXfhGRpRkFSk_6jwA,Consiglio's Restaurant,120,4,New Haven,6511,CT,$$
37,W02LNS4mKn-ZWheTQQJjkA,Olives and Oil,259,4,New Haven,6510,CT,$$
38,YzFOUdiqUuyhgwLnmQIicQ,Mecha Noodle Bar,564,4,New Haven,6511,CT,$$
39,AbSck6wtp-3zWvmsacAKSw,Olea,130,4,New Haven,6510,CT,$$$
40,GyO0V2lp78JPEB36mfs50A,BBQ Chicken,48,3.5,New Haven,6510,CT,$$
42,#NAME?,Basta Trattoria,130,4,New Haven,6510,CT,$$
43,B6VlKBNeVpN4delxO2G_nA,Shell & Bones Oyster Bar & Grill,518,4,New Haven,6519,CT,$$$
44,5ktTdFuKz5iKBRNYAgidkQ,Great Wall Restaurant,152,3.5,New Haven,6510,CT,$$
46,ktcK9NcbqadS6RNdJOkA7Q,Au Chalet,56,4,New Haven,6510,CT,$$
47,zAShJFpp6UbOmjt5t3_I9w,Cast Iron Chef Chop House & Oyster Bar,139,3.5,New Haven,6511,CT,$$$
49,YlenUAjTVor2-ItYNM33WQ,Sandra's Next Generation,457,4.5,New Haven,6519,CT,$$
4,u_BgB50Rr0QcpI4Ga2buFQ,Thai Noodle House,52,4.5,New Haven,6515,CT,$$
9,XfRLQUgAl04hmCDy5chQEw,Carmines Di Vega,18,4.5,New Haven,6515,CT,$$
15,Dixf4VRt4K1W5wsjiBs5AQ,Rawa,73,4.5,New Haven,6515,CT,$$
18,0rWbU3NEzTXa0I6He9Rqow,Ernie's Pizzeria,125,4.5,New Haven,6515,CT,$$
20,LMqD-rOUk5lIwffBWTyrfQ,Dozo,87,4.5,New Haven,6515,CT,$$
25,UiE-W9pDOSP3p4bYAgGXyw,September in Bangkok,147,4.5,New Haven,6511,CT,$$
33,oAiHEXQOjPwqbUtS_ojWeg,Bear's Smokehouse - New Haven,121,4,New Haven,6513,CT,$$
41,Ls4temjIDEF9cpkwmp74wA,Kuro Shiro,115,4.5,New Haven,6510,CT,$$
43,wErUraefWOu8p2-G6C5p2g,Sherkaan Indian Street Food,101,4.5,New Haven,6511,CT,$$
44,B6VlKBNeVpN4delxO2G_nA,Shell & Bones Oyster Bar & Grill,518,4,New Haven,6519,CT,$$$
48,5EBcwU_FBgezBiI3zDX02Q,Cilantro Fresh Mexican Grill,116,4,New Haven,6515,CT,$
1,hj3lUGoxpIWVxXX9Qmr55A,Zeneli Pizzeria & Cucina Napoletana,90,5,New Haven,6511,CT,$$
2,jfqLSA2Ic9gC9BpahJLbTA,Frank Pepe Pizzeria Napoletana,2532,4,New Haven,6511,CT,$$
4,J-M0MZXfhGRpRkFSk_6jwA,Consiglio's Restaurant,120,4,New Haven,6511,CT,$$
5,B6VlKBNeVpN4delxO2G_nA,Shell & Bones Oyster Bar & Grill,518,4,New Haven,6519,CT,$$$
6,qxPTfJp-Lx1I_CcEM0H5Ig,Elm City Social,367,4,New Haven,6510,CT,$$
8,vp-ppxR_kICnaw6CHBz8DA,Soul de Cuba Cafe,431,4,New Haven,6511,CT,$$
9,oAiHEXQOjPwqbUtS_ojWeg,Bear's Smokehouse - New Haven,121,4,New Haven,6513,CT,$$
10,evbuOFN5X31b5J8EfKpA4A,116 Crown,300,4,New Haven,6510,CT,$$$
13,oZDBxqOTu94pNzZm7vUU2Q,Da Legna,726,4,New Haven,6511,CT,$$
14,W02LNS4mKn-ZWheTQQJjkA,Olives and Oil,259,4,New Haven,6510,CT,$$
15,Ls4temjIDEF9cpkwmp74wA,Kuro Shiro,115,4.5,New Haven,6510,CT,$$
16,FD4tjXkL9zdw6XeTLAbdAg,Steamed,59,4,New Haven,6510,CT,$$
17,In0guBRWr2Bx4cGbNfS5MA,BAR,1093,4,New Haven,6511,CT,$$
19,Q94YOvfiI4lViUGCLxMxsw,Zinc New Haven,330,4,New Haven,6510,CT,$$$
20,luvWgyoB3cUeC_CEeNEAwA,Prime 16,711,4,New Haven,6510,CT,$$
21,wErUraefWOu8p2-G6C5p2g,Sherkaan Indian Street Food,101,4.5,New Haven,6511,CT,$$
22,S4JSdLYdFP7ermQ-MOACYw,Skappo,167,4.5,New Haven,6510,CT,$$
24,H8HodaTKEKlgzJ_v3MM5lw,Olmo,72,4,New Haven,6510,CT,$$
25,AbSck6wtp-3zWvmsacAKSw,Olea,130,4,New Haven,6510,CT,$$$
26,mibVcv2Uh_1wMR0n6s1ouQ,Te Amo Tequila Bar & Tacos,153,4,New Haven,6510,CT,$$
29,s2NSLq8to2LtgB0CgXzHjg,New Haven Taste of China,153,4,New Haven,6510,CT,$$
30,#NAME?,Basta Trattoria,130,4,New Haven,6510,CT,$$
31,YlenUAjTVor2-ItYNM33WQ,Sandra's Next Generation,457,4.5,New Haven,6519,CT,$$
32,pOV8wwGo8d6Q_w4p3MD0-Q,Sally's Apizza,683,3.5,New Haven,6511,CT,$$
33,9pKDBd-PihtiY_bUV8F69Q,NOLO,89,4,New Haven,6511,CT,$$
34,8v6xxWCpNOv7bEsNRQSNqw,Hunan House,81,3.5,New Haven,6510,CT,$$
35,#NAME?,Tarry Lodge,254,4,New Haven,6511,CT,$$
36,3chIS-Ltm3vWkQlcCFtYxg,Pho Ketkeo,131,4,New Haven,6510,CT,$$
37,WH9RT73x1nQj90zrUwJEpQ,Oak Haven Table & Bar,315,4,New Haven,6511,CT,$$
38,EBs6gU-p1PMqFaTmT_o8og,Midpoint Istanbul Fine Dining,77,4.5,New Haven,6510,CT,$$
39,PbxaxxpB5wjpD0muHkkt9Q,Pitaziki Mediterranean Grill,335,4.5,New Haven,6510,CT,$
40,cfTAT5wEruagBuQQD80Pog,L'Orcio,205,4,New Haven,6511,CT,$$$
41,wl6UgyQ94qM7PMDqp_hA6Q,Three Sheets,101,4,New Haven,6511,CT,$$
42,PALv_Nhg1TyVXNCQB6vnoA,Brazi's Italian Restaurant,128,3.5,New Haven,6511,CT,$$
43,3rXy_SewII4vQeq6_0lthQ,Mezcal,349,4,New Haven,6520,CT,$$
44,gS6S6kX2cu03b_S9YCcc2g,Goodfellas Restaurant,324,4,New Haven,6511,CT,$$$
45,gFUK-7-dokN081wGo1lMbg,Atelier Florian,179,4,New Haven,6511,CT,$$$
46,6yByF3O6fpSjclYTq2Ttvw,Ordinary,229,4,New Haven,6511,CT,$$
47,EmxSFIbpIypPV3if0vw6hg,Next Door,87,4.5,New Haven,6511,CT,$$
48,PaAd7mnt2qdwNfR5hpa2MQ,Adriana's Italian Restaurant & Catering,198,4,New Haven,6511,CT,$$
49,gWh0SE8ZxmGSyMIJixBpmg,House of Naan Indian Kitchen and Bar,233,4.5,New Haven,6511,CT,$$
22,oAiHEXQOjPwqbUtS_ojWeg,Bear's Smokehouse - New Haven,121,4,New Haven,6513,CT,$$
40,UiE-W9pDOSP3p4bYAgGXyw,September in Bangkok,147,4.5,New Haven,6511,CT,$$
46,EmxSFIbpIypPV3if0vw6hg,Next Door,87,4.5,New Haven,6511,CT,$$
47,FD4tjXkL9zdw6XeTLAbdAg,Steamed,59,4,New Haven,6510,CT,$$
32,oAiHEXQOjPwqbUtS_ojWeg,Bear's Smokehouse - New Haven,121,4,New Haven,6513,CT,$$
28,B6VlKBNeVpN4delxO2G_nA,Shell & Bones Oyster Bar & Grill,518,4,New Haven,6519,CT,$$$
16,H8HodaTKEKlgzJ_v3MM5lw,Olmo,72,4,New Haven,6510,CT,$$
23,oAiHEXQOjPwqbUtS_ojWeg,Bear's Smokehouse - New Haven,121,4,New Haven,6513,CT,$$
32,YlenUAjTVor2-ItYNM33WQ,Sandra's Next Generation,457,4.5,New Haven,6519,CT,$$
41,UiE-W9pDOSP3p4bYAgGXyw,September in Bangkok,147,4.5,New Haven,6511,CT,$$
42,wP15D0UVJjUaS0HgqT15fQ,Fussy Coffee,95,4.5,New Haven,6511,CT,$
9,H8HodaTKEKlgzJ_v3MM5lw,Olmo,72,4,New Haven,6510,CT,$$
21,FD4tjXkL9zdw6XeTLAbdAg,Steamed,59,4,New Haven,6510,CT,$$
27,UiE-W9pDOSP3p4bYAgGXyw,September in Bangkok,147,4.5,New Haven,6511,CT,$$
30,wP15D0UVJjUaS0HgqT15fQ,Fussy Coffee,95,4.5,New Haven,6511,CT,$
31,qxPTfJp-Lx1I_CcEM0H5Ig,Elm City Social,367,4,New Haven,6510,CT,$$
39,QyxrNyv7qBg40HNV2xdqPg,Oriental Pantry,54,4.5,New Haven,6511,CT,$
40,oZDBxqOTu94pNzZm7vUU2Q,Da Legna,726,4,New Haven,6511,CT,$$
41,evbuOFN5X31b5J8EfKpA4A,116 Crown,300,4,New Haven,6510,CT,$$$
30,YlenUAjTVor2-ItYNM33WQ,Sandra's Next Generation,457,4.5,New Haven,6519,CT,$$
40,H8HodaTKEKlgzJ_v3MM5lw,Olmo,72,4,New Haven,6510,CT,$$
3,H8HodaTKEKlgzJ_v3MM5lw,Olmo,72,4,New Haven,6510,CT,$$
4,vp-ppxR_kICnaw6CHBz8DA,Soul de Cuba Cafe,432,4,New Haven,6511,CT,$$
5,wErUraefWOu8p2-G6C5p2g,Sherkaan Indian Street Food,101,4.5,New Haven,6511,CT,$$
6,FD4tjXkL9zdw6XeTLAbdAg,Steamed,59,4,New Haven,6510,CT,$$
7,UiE-W9pDOSP3p4bYAgGXyw,September in Bangkok,147,4.5,New Haven,6511,CT,$$
12,YlenUAjTVor2-ItYNM33WQ,Sandra's Next Generation,457,4.5,New Haven,6519,CT,$$
13,387QsrQ4RfpTflvcmQ0z2A,Louis' Lunch,952,3.5,New Haven,6511,CT,$
14,Q94YOvfiI4lViUGCLxMxsw,Zinc New Haven,330,4,New Haven,6510,CT,$$$
15,PUOuK8fva8wciJ6qqVQMfw,Junzi Kitchen,165,4.5,New Haven,6511,CT,$
16,oZDBxqOTu94pNzZm7vUU2Q,Da Legna,726,4,New Haven,6511,CT,$$
17,luvWgyoB3cUeC_CEeNEAwA,Prime 16,711,4,New Haven,6510,CT,$$
18,PbxaxxpB5wjpD0muHkkt9Q,Pitaziki Mediterranean Grill,335,4.5,New Haven,6510,CT,$
19,evbuOFN5X31b5J8EfKpA4A,116 Crown,300,4,New Haven,6510,CT,$$$
20,AbSck6wtp-3zWvmsacAKSw,Olea,130,4,New Haven,6510,CT,$$$
21,wl6UgyQ94qM7PMDqp_hA6Q,Three Sheets,101,4,New Haven,6511,CT,$$
22,gWh0SE8ZxmGSyMIJixBpmg,House of Naan Indian Kitchen and Bar,233,4.5,New Haven,6511,CT,$$
23,GH5B8nQRXgX-eFy4xgtcXg,Barracuda Bistro & Bar,343,4,New Haven,6511,CT,$$
24,k2kbZ8f8VIpXdIv9NierGw,Barcelona - New Haven,625,4,New Haven,6510,CT,$$
25,jfqLSA2Ic9gC9BpahJLbTA,Frank Pepe Pizzeria Napoletana,2531,4,New Haven,6511,CT,$$
26,In0guBRWr2Bx4cGbNfS5MA,BAR,1092,4,New Haven,6511,CT,$$
27,gFUK-7-dokN081wGo1lMbg,Atelier Florian,179,4,New Haven,6511,CT,$$$
28,s2NSLq8to2LtgB0CgXzHjg,New Haven Taste of China,153,4,New Haven,6510,CT,$$
29,YzFOUdiqUuyhgwLnmQIicQ,Mecha Noodle Bar,564,4,New Haven,6511,CT,$$
30,#NAME?,Tarry Lodge,254,4,New Haven,6511,CT,$$
31,hdLeHsRlSzkWG75vMq52wQ,Claire's Corner Copia,538,3.5,New Haven,6510,CT,$$
32,mibVcv2Uh_1wMR0n6s1ouQ,Te Amo Tequila Bar & Tacos,153,4,New Haven,6510,CT,$$
33,8Vose62h-SAOC62RvKi1JQ,T-Swirl Crêpe,98,4.5,New Haven,6510,CT,$$
34,QyxrNyv7qBg40HNV2xdqPg,Oriental Pantry,54,4.5,New Haven,6511,CT,$
36,wP15D0UVJjUaS0HgqT15fQ,Fussy Coffee,95,4.5,New Haven,6511,CT,$
37,7fh6DJ1eaeI9GABg8t7GSg,Maison Mathis,274,3.5,New Haven,6511,CT,$$
38,0NGoV2BfsnPTRlM9wZhstQ,Cedarhurst Cafe,216,4.5,New Haven,6510,CT,$
40,FaMkGxmGOM65BdMY-wQ91g,Mamoun's Falafel Restaurant,499,4,New Haven,6511,CT,$
41,VIel6qfV9r7icPCnorm22g,Zoi's New Haven,229,4.5,New Haven,6510,CT,$
42,zkPwtry_sJTLbgs1NlvSMw,Basil Restaurant,218,4,New Haven,6511,CT,$
44,EBs6gU-p1PMqFaTmT_o8og,Midpoint Istanbul Fine Dining,77,4.5,New Haven,6510,CT,$$
45,6yByF3O6fpSjclYTq2Ttvw,Ordinary,229,4,New Haven,6511,CT,$$
46,W02LNS4mKn-ZWheTQQJjkA,Olives and Oil,259,4,New Haven,6510,CT,$$
47,iiLzh-zAbp86LqXRn2euFw,Heirloom,267,3.5,New Haven,6511,CT,$$$
48,#NAME?,Basta Trattoria,130,4,New Haven,6510,CT,$$
49,Rgy-XABTYfrZ2Ee3Du1QyA,York Street Noodle House,324,3.5,New Haven,6511,CT,$
13,PUOuK8fva8wciJ6qqVQMfw,Junzi Kitchen,165,4.5,New Haven,6511,CT,$
14,387QsrQ4RfpTflvcmQ0z2A,Louis' Lunch,952,3.5,New Haven,6511,CT,$
18,evbuOFN5X31b5J8EfKpA4A,116 Crown,300,4,New Haven,6510,CT,$$$
19,PbxaxxpB5wjpD0muHkkt9Q,Pitaziki Mediterranean Grill,335,4.5,New Haven,6510,CT,$
20,wl6UgyQ94qM7PMDqp_hA6Q,Three Sheets,101,4,New Haven,6511,CT,$$
21,gWh0SE8ZxmGSyMIJixBpmg,House of Naan Indian Kitchen and Bar,233,4.5,New Haven,6511,CT,$$
22,AbSck6wtp-3zWvmsacAKSw,Olea,130,4,New Haven,6510,CT,$$$
24,jfqLSA2Ic9gC9BpahJLbTA,Frank Pepe Pizzeria Napoletana,2531,4,New Haven,6511,CT,$$
25,k2kbZ8f8VIpXdIv9NierGw,Barcelona - New Haven,625,4,New Haven,6510,CT,$$
26,gFUK-7-dokN081wGo1lMbg,Atelier Florian,179,4,New Haven,6511,CT,$$$
27,In0guBRWr2Bx4cGbNfS5MA,BAR,1092,4,New Haven,6511,CT,$$
41,zkPwtry_sJTLbgs1NlvSMw,Basil Restaurant,218,4,New Haven,6511,CT,$
42,VIel6qfV9r7icPCnorm22g,Zoi's New Haven,229,4.5,New Haven,6510,CT,$
49,8v6xxWCpNOv7bEsNRQSNqw,Hunan House,81,3.5,New Haven,6510,CT,$$
1,YlenUAjTVor2-ItYNM33WQ,Sandra's Next Generation,457,4.5,New Haven,6519,CT,$$
2,vp-ppxR_kICnaw6CHBz8DA,Soul de Cuba Cafe,432,4,New Haven,6511,CT,$$
3,qxPTfJp-Lx1I_CcEM0H5Ig,Elm City Social,367,4,New Haven,6510,CT,$$
8,H8HodaTKEKlgzJ_v3MM5lw,Olmo,72,4,New Haven,6510,CT,$$
9,AbSck6wtp-3zWvmsacAKSw,Olea,130,4,New Haven,6510,CT,$$$
10,0NGoV2BfsnPTRlM9wZhstQ,Cedarhurst Cafe,216,4.5,New Haven,6510,CT,$
11,gFUK-7-dokN081wGo1lMbg,Atelier Florian,179,4,New Haven,6511,CT,$$$
13,PbxaxxpB5wjpD0muHkkt9Q,Pitaziki Mediterranean Grill,335,4.5,New Haven,6510,CT,$
14,B6VlKBNeVpN4delxO2G_nA,Shell & Bones Oyster Bar & Grill,518,4,New Haven,6519,CT,$$$
15,YzFOUdiqUuyhgwLnmQIicQ,Mecha Noodle Bar,564,4,New Haven,6511,CT,$$
16,evbuOFN5X31b5J8EfKpA4A,116 Crown,300,4,New Haven,6510,CT,$$$
17,FD4tjXkL9zdw6XeTLAbdAg,Steamed,59,4,New Haven,6510,CT,$$
18,k2kbZ8f8VIpXdIv9NierGw,Barcelona - New Haven,625,4,New Haven,6510,CT,$$
19,oAiHEXQOjPwqbUtS_ojWeg,Bear's Smokehouse - New Haven,121,4,New Haven,6513,CT,$$
20,wErUraefWOu8p2-G6C5p2g,Sherkaan Indian Street Food,101,4.5,New Haven,6511,CT,$$
22,In0guBRWr2Bx4cGbNfS5MA,BAR,1092,4,New Haven,6511,CT,$$
23,UiE-W9pDOSP3p4bYAgGXyw,September in Bangkok,147,4.5,New Haven,6511,CT,$$
24,Q94YOvfiI4lViUGCLxMxsw,Zinc New Haven,330,4,New Haven,6510,CT,$$$
25,luvWgyoB3cUeC_CEeNEAwA,Prime 16,711,4,New Haven,6510,CT,$$
26,GH5B8nQRXgX-eFy4xgtcXg,Barracuda Bistro & Bar,343,4,New Haven,6511,CT,$$
29,EBs6gU-p1PMqFaTmT_o8og,Midpoint Istanbul Fine Dining,77,4.5,New Haven,6510,CT,$$
30,wl6UgyQ94qM7PMDqp_hA6Q,Three Sheets,101,4,New Haven,6511,CT,$$
31,s2NSLq8to2LtgB0CgXzHjg,New Haven Taste of China,153,4,New Haven,6510,CT,$$
35,8Vose62h-SAOC62RvKi1JQ,T-Swirl Crêpe,98,4.5,New Haven,6510,CT,$$
36,mibVcv2Uh_1wMR0n6s1ouQ,Te Amo Tequila Bar & Tacos,153,4,New Haven,6510,CT,$$
37,DjV-CoqUoul8IatvhTv05g,Koon Thai Restaurant,124,4,New Haven,6510,CT,$$
38,3chIS-Ltm3vWkQlcCFtYxg,Pho Ketkeo,131,4,New Haven,6510,CT,$$
39,6yByF3O6fpSjclYTq2Ttvw,Ordinary,229,4,New Haven,6511,CT,$$
40,#NAME?,Tarry Lodge,254,4,New Haven,6511,CT,$$
41,#NAME?,Basta Trattoria,130,4,New Haven,6510,CT,$$
42,6BmmUJ25Pk6Q36auhjTJaQ,Jung's Kimchi Corner,30,4.5,New Haven,6510,CT,$
43,jfqLSA2Ic9gC9BpahJLbTA,Frank Pepe Pizzeria Napoletana,2531,4,New Haven,6511,CT,$$
44,8v6xxWCpNOv7bEsNRQSNqw,Hunan House,81,3.5,New Haven,6510,CT,$$
45,hdLeHsRlSzkWG75vMq52wQ,Claire's Corner Copia,538,3.5,New Haven,6510,CT,$$
46,#NAME?,Bonchon - New Haven,126,3.5,New Haven,6510,CT,$$
47,Rgy-XABTYfrZ2Ee3Du1QyA,York Street Noodle House,324,3.5,New Haven,6511,CT,$
48,wP15D0UVJjUaS0HgqT15fQ,Fussy Coffee,95,4.5,New Haven,6511,CT,$
49,iiLzh-zAbp86LqXRn2euFw,Heirloom,267,3.5,New Haven,6511,CT,$$$
2,B6VlKBNeVpN4delxO2G_nA,Shell & Bones Oyster Bar & Grill,518,4,New Haven,6519,CT,$$$
19,YlenUAjTVor2-ItYNM33WQ,Sandra's Next Generation,457,4.5,New Haven,6519,CT,$$
20,oAiHEXQOjPwqbUtS_ojWeg,Bear's Smokehouse - New Haven,121,4,New Haven,6513,CT,$$
21,UiE-W9pDOSP3p4bYAgGXyw,September in Bangkok,147,4.5,New Haven,6511,CT,$$
36,Ls4temjIDEF9cpkwmp74wA,Kuro Shiro,115,4.5,New Haven,6510,CT,$$
39,vp-ppxR_kICnaw6CHBz8DA,Soul de Cuba Cafe,431,4,New Haven,6511,CT,$$
18,LG7z9ijQGLvidPbZAzvokA,Fatboy's Kitchen and Bar,206,4,New London,6320,CT,$$
20,tQhjZSgrZxU-m4nw5qHKrw,On the Waterfront,181,4,New London,6320,CT,$$
27,PNnpA2NzvFzQ1LMXlcLDQg,Swad Tandoori,38,4.5,New London,6320,CT,$$
33,wplE5ssviJ3HUoq1eIVAfg,Noodles and Rice Bistro,51,4.5,New London,6320,CT,$$
37,ABUbpNXxrPiGPfZBXks23w,Pollos A La Brasa Cj,87,4.5,New London,6320,CT,$$
45,854dTiLXBoo0LuHjoFAMSw,Right Path Organic Cafe,77,4.5,New London,6320,CT,$$
49,bxSLK582WYk5V2-RNV6JIw,Tony D's Restaurant,106,4.5,New London,6320,CT,$$
8,LG7z9ijQGLvidPbZAzvokA,Fatboy's Kitchen and Bar,206,4,New London,6320,CT,$$
11,tQhjZSgrZxU-m4nw5qHKrw,On the Waterfront,181,4,New London,6320,CT,$$
34,bxSLK582WYk5V2-RNV6JIw,Tony D's Restaurant,106,4.5,New London,6320,CT,$$
0,tQhjZSgrZxU-m4nw5qHKrw,On the Waterfront,181,4,New London,6320,CT,$$
1,LG7z9ijQGLvidPbZAzvokA,Fatboy's Kitchen and Bar,207,4,New London,6320,CT,$$
5,bxSLK582WYk5V2-RNV6JIw,Tony D's Restaurant,106,4.5,New London,6320,CT,$$
6,wplE5ssviJ3HUoq1eIVAfg,Noodles and Rice Bistro,51,4.5,New London,6320,CT,$$
10,ABUbpNXxrPiGPfZBXks23w,Pollos A La Brasa Cj,87,4.5,New London,6320,CT,$$
11,Nxsx4M1diS-f0Y3h-PSr_Q,Recovery Room,97,4,New London,6320,CT,$$
13,xsVNwyiBu9aJXFbKM5UN6g,RD86 Space,54,4.5,New London,6320,CT,$$
16,e1lZrhNs7avmY4_0VbpT0Q,The Social Bar + Kitchen,137,3.5,New London,6320,CT,$$
17,PNnpA2NzvFzQ1LMXlcLDQg,Swad Tandoori,38,4.5,New London,6320,CT,$$
18,OKIg-lwY10p7rzayH6-VQg,Mambo Bar & Restaurant,35,4,New London,6320,CT,$$
19,qZJGxasvlvsuzFCUwtvMoQ,Devs On State,21,4,New London,6320,CT,$$
20,AE_MKfoUmpBeb-22mR10Mg,Lazy Leopard Thai Cafe,158,4,New London,6320,CT,$$
21,0YbGo-dKqQ3YK-AxQ2NzmA,Daddy Jack's,74,4,New London,6320,CT,$$
23,hQ0oYtPTxufYUm4c7EXjKA,Mi Casa Mexican Restaurant,87,4,New London,6320,CT,$$
25,oJkBL9rbTzrBJXMM-CGz9w,Ocean Pizza Restaurant,69,4,New London,6320,CT,$$
26,854dTiLXBoo0LuHjoFAMSw,Right Path Organic Cafe,77,4.5,New London,6320,CT,$$
28,kos6yFjikz1K8xOXctxdwg,Captain Scott's Lobster Dock,670,4,New London,6320,CT,$$
